0;0;1.0
1;1;1.0
2;2;1.0
3;3;1.0
3;472;-4.78e-07
4;4;1.0
4;225;-122.4
5;5;1.0
5;226;-122.4
6;6;1.0
6;224;-122.4
7;7;1.0
7;223;-122.4
8;8;1.0
8;353;-2.3824359378088957e-10
8;354;-2.642745211311632e-10
8;355;-2.3360841947315784e-10
8;357;-2.5563792772878314e-10
9;9;1.0
10;10;1.0
11;11;1.0
12;12;1.0
12;353;-3.573653906713343e-08
12;354;-3.964117816967447e-08
12;355;-3.504126292097367e-08
12;357;-3.834568915931747e-08
13;13;1.0
14;14;1.0
15;15;1.0
16;16;1.0
17;17;1.0
18;18;1.0
19;19;1.0
19;472;-0.06
20;20;1.0
20;278;-0.0058
20;280;-0.00587649940031996
20;282;-0.00587649940031996
20;284;-0.0058
20;444;-0.00018385650224215247
20;445;-0.00018721461187214613
21;21;1.0
22;22;1.0
22;222;-0.0069264
23;23;1.0
24;24;1.0
24;317;-0.3725
25;25;1.0
25;37;-0.12916952642415921
26;26;1.0
26;38;-0.09676799999999994
27;27;1.0
27;37;-0.13150308853809195
28;28;1.0
28;38;-0.35001598795342187
29;29;1.0
29;157;-0.012598425196850395
30;30;1.0
31;31;1.0
32;32;1.0
33;33;1.0
33;472;-0.00042
34;34;1.0
34;472;-0.3
35;35;1.0
35;472;-0.006
36;36;1.0
37;37;1.0
38;38;1.0
39;39;1.0
40;40;1.0
41;41;1.0
42;42;1.0
43;43;1.0
44;44;1.0
45;45;1.0
46;46;1.0
46;353;-9.529970089439819e-08
46;354;-1.057123191357365e-07
46;355;-9.344558713582851e-08
46;357;-1.0225759972468566e-07
47;47;1.0
48;48;1.0
49;49;1.0
50;50;1.0
50;353;-2.382435937808895e-12
50;354;-2.642745211311632e-12
50;355;-2.336084194731578e-12
50;357;-2.556379277287831e-12
51;51;1.0
51;55;-1.00057
52;52;1.0
52;58;-1.00057
53;53;1.0
53;56;-1.00057
54;54;1.0
54;57;-1.00057
55;55;1.0
56;56;1.0
57;57;1.0
58;58;1.0
59;59;1.0
60;60;1.0
60;374;-1.0
61;61;1.0
61;472;-0.009
62;62;1.0
63;63;1.0
63;353;-1.6677504241070746e-07
63;354;-1.849971861583567e-07
63;355;-1.6353033232434125e-07
63;357;-1.7895140667649304e-07
64;64;1.0
65;65;1.0
66;66;1.0
67;4;-0.06931778213579072
67;6;-0.06953552895201975
67;67;1.0
67;216;-19.58557
67;217;-19.58557
67;218;-10.6899
67;219;-10.68991
67;353;-0.05124742496104852
67;355;-0.051343058496715124
68;68;1.0
68;472;-3.0
68;473;-0.000653640049533347
68;477;-0.000508148594987174
69;69;1.0
70;70;1.0
71;71;1.0
72;72;1.0
72;473;-0.0297397474507605
72;474;-0.00143931567462651
72;475;-0.0175140914957901
72;477;-0.00220627118232632
73;73;1.0
73;473;-7.02038220839227e-06
73;477;-0.000623529044011057
74;74;1.0
74;473;-0.00256785793715849
74;475;-0.0134747041131238
74;477;-0.00215716032667506
75;75;1.0
75;472;-0.6
76;6;-0.004903199101220616
76;7;-0.07489031753632377
76;76;1.0
76;157;-0.001629106706489275
76;158;-0.7020408163265306
76;281;-0.207
76;283;-0.207
76;355;-0.02175382227891314
76;357;-0.07435244822059708
76;473;-0.0433926653724011
76;474;-0.00261228258157648
76;475;-0.0253682826353956
76;476;-0.02239020829548098
76;477;-0.0371539117246167
77;77;1.0
77;222;-18.024
77;244;-0.192
77;473;-0.149805036939872
77;474;-0.0131121774826084
77;475;-0.176057542418772
77;476;-0.1470629095323086
77;477;-0.0272025151945315
78;78;1.0
78;473;-0.0136909761396828
78;474;-0.0121994752581018
